2013-05-03,2.0593
2013-05-04,2.6904
2013-05-05,2.8203
2013-05-06,2.6236
2013-05-07,2.5825
2013-05-08,2.6218
2013-05-09,2.5566
2013-05-10,2.758
2013-05-11,2.6467
2013-05-12,2.6021
2013-05-13,2.6743
2013-05-14,2.304
2013-05-15,2.3284
2013-05-16,2.4567
2013-05-17,2.5966
2013-05-18,2.6012
2013-05-19,2.5412
2013-05-20,2.5501
2013-05-21,2.5117
2013-05-22,2.5537
2013-05-23,2.6985
2013-05-24,2.8542
2013-05-25,2.808
2013-05-26,2.8305
2013-05-27,2.6782
2013-05-28,2.6404
2013-05-29,2.7381
2013-05-30,2.6128
2013-05-31,2.6338
2013-06-01,2.6455
2013-06-02,2.4232
2013-06-03,2.4171
2013-06-04,2.3108
2013-06-05,2.3159
2013-06-06,2.236
2013-06-07,1.942
2013-06-08,1.902
2013-06-09,1.5994
2013-06-10,1.7376
2013-06-11,1.8289
2013-06-12,1.7871
2013-06-13,1.6241
2013-06-14,1.5539
2013-06-15,1.5703
2013-06-16,1.5396
2013-06-17,1.5698
2013-06-18,1.6948
2013-06-19,1.693
2013-06-20,1.6848
2013-06-21,1.5908
2013-06-22,1.5439
2013-06-23,1.5486
2013-06-24,1.5047
2013-06-25,1.4648
2013-06-26,1.4857
2013-06-27,1.4267
2013-06-28,1.2008
2013-06-29,1.1807
2013-06-30,1.2008
2013-07-01,0.9982
2013-07-02,1.145
2013-07-03,0.8414
2013-07-04,0.8868
2013-07-05,0.545
2013-07-06,0.5216
2013-07-07,0.6961
2013-07-08,0.7525
2013-07-09,0.7803
2013-07-10,1.0776
2013-07-11,1.1488
2013-07-12,1.2193
2013-07-13,1.2591
2013-07-14,1.2056
2013-07-15,1.3188
2013-07-16,1.2573
2013-07-17,1.2342
2013-07-18,1.0553
2013-07-19,1.0936
2013-07-20,1.0538
2013-07-21,1.0753
2013-07-22,1.0742
2013-07-23,1.1118
2013-07-24,1.1443
2013-07-25,1.2009
2013-07-26,1.1926
2013-07-27,1.1374
2013-07-28,1.2693
2013-07-29,1.2835
2013-07-30,1.3777
2013-07-31,1.4117
2013-08-01,1.3652
2013-08-02,1.3437
2013-08-03,1.3147
2013-08-04,1.3364
2013-08-05,1.3651
2013-08-06,1.3663
2013-08-07,1.3451
2013-08-08,1.2615
2013-08-09,1.2077
2013-08-10,1.2292
2013-08-11,1.255
2013-08-12,1.2865
2013-08-13,1.3434
2013-08-14,1.3781
2013-08-15,1.3438
2013-08-16,1.3457
